timestamp,model_variant,model_type,architecture,activation,parameter_count,weighting_method,lambda_D,lambda_N,adaptive_ema,ntk_batch_size,weight_update_every,epochs_requested,epochs_completed,learning_rate_final,device,random_seed,interior_points,boundary_density,h1_m,h2_m,dam_depth_m,domain_length_m,final_total_loss,reference_points,rmse_percent,mae_percent,max_abs_error_m,relative_l2_error,r2,prediction_min_m,prediction_max_m,final_loss_dirichlet,final_loss_neumann,final_loss_bc_h1,final_weight_bc_h1,final_ntk_trace_bc_h1,final_loss_bc_h2,final_weight_bc_h2,final_ntk_trace_bc_h2,final_loss_bc_vx0,final_weight_bc_vx0,final_ntk_trace_bc_vx0,final_loss_bc_vy0,final_weight_bc_vy0,final_ntk_trace_bc_vy0,final_loss_pde,final_weight_pde,final_ntk_trace_pde
2026-07-23T10:46:29+02:00,fixed_weights,MLP,"[2, 50, 50, 50, 50, 1]",Tanh,7851,grouped fixed weights,20.0,5.0,,,,1000,1000,0.001,mps,1,10000,1000,20,5,25,150,3.9934496879577637,573,22.12637588049707,18.433854891094448,9.197586059570312,0.19374809301586204,0.5699656587366162,7.36798095703125,20.2114315032959,0.12125059962272644,0.30483195185661316,0.07495574653148651,,,0.04629484936594963,,,0.28970426321029663,,,0.015127678401768208,,,0.044277966022491455,,
2026-07-23T10:46:29+02:00,adaptive_ntk,MLP,"[2, 50, 50, 50, 50, 1]",Tanh,7851,inverse NTK trace with EMA,20.0,5.0,0.9,32.0,50.0,1000,1000,0.0005,mps,1,10000,1000,20,5,25,150,4.11299991607666,573,19.159857448558032,15.776225031655818,8.340653419494629,0.16777197780436895,0.6775464862214047,7.026818752288818,20.329814910888672,0.09679223224520683,0.3870240366086364,0.05966717749834061,1.2672197314635651,53.78000259399414,0.037125054746866226,1.0942762026542194,72.40943908691406,0.3789054751396179,0.8544672661951882,113.6846923828125,0.00811856146901846,1.5591299423059561,59.44965744018555,0.4720577001571655,0.22490685738107097,1693.904296875
